41
43
42
41
45
40
43
41
43
46
44
44
44
44
43
42
39
39
43
43
41
46
44
41
42
40
40
43
43
45
44
44
44
46
39
44
43
44
44
43
40
39
48
44
43
43
45
39
44
43
45
39
37
44
44
48
39
45
44
46
39
37
44
44
48
40
43
45
44
45
47
44
42
44
44
48
40
46
47
44
44
44
48
43
39
41
47
48
46
47
42
44
43
48
44
41
41
45
47
42
41
48
40
45
46
41
41
47
40
45
45
46
41
42
47
39
44
44
45
34
32
41
46
41
42
47
39
43
42
44
41
44
41
41
47
38
34
37
40
43
38
41
37
41
39
38
37
38
42
41
42
47
38
38
41
44
45
43
40
41
42
44
41
46
37
38
41
43
43
46
40
37
43
42
42
45
40
36
37
43
42
41
41
45
35
43
41
41
46
40
44
36
42
38
43
41
41
46
36
39
42
41
38
39
38
41
36
46
38
38
41
40
38
41
43
40
46
37
41
36
45
37
36
45
36
43
37
41
43
46
39
45
36
38
41
43
45
37
37
39
44
41
37
37
37
40
37
37
39
44
37
38
38
44
44
41
41
38
36
46
36
47
40
44
35
42
42
44
47
35
43
47
37
42
48
38
41
37
36
49
39
39
36
41
40
40
36
43
41
42
45
44
40
49
37
49
36
49
35
42
40
44
49
40
45
38
37
41
49
39
42
41
38
38
48
41
39
38
38
48
39
43
42
46
43
46
44
40
47
42
39
46
43
46
47
44
47
43
46
44
46
41
39
47
37
41
39
44
39
39
47
47
45
40
48
42
40
41
47
48
40
46
48
42
44
42
43
39
48
39
39
49
49
49
49
43
39
41
43
48
39
48
47
38
38
46
45
49
41
47
46
45
40
45
43
39
46
40
46
39
38
41
35
47
37
43
39
42
47
47
38
35
36
49
41
38
48
47
47
48
36
35
46
39
44
40
37
44
45
36
46
40
36
35
45
46
40
44
45
37
44
43
44
39
44
39
38
44
40
46
40
46
41
45
31
35
37
42
44
34
43
40
43
41
44
29
40
42
36
43
40
35
41
44
37
39
39
37
36
